activity_date,movie_id,views,watch_minutes,completion_rate
2025-10-17,6,444,18648,0.62
2025-10-17,7,254,19558,0.48
2025-10-17,8,561,38148,0.62
2025-10-18,1,1766,70640,0.67
2025-10-18,2,944,49088,0.75
2025-10-18,3,613,34941,0.62
2025-10-18,4,217,11284,0.35
2025-10-18,5,445,38715,0.69
2025-10-18,6,429,32604,0.64
2025-10-18,7,230,19550,0.42
2025-10-18,8,505,31310,0.7
2025-10-19,1,1721,111865,0.57
2025-10-19,2,846,38070,0.59
2025-10-19,3,512,31232,0.75
2025-10-19,4,146,5986,0.57
2025-10-19,5,422,16036,0.73
2025-10-19,6,437,38456,0.82
2025-10-19,7,136,5168,0.5
2025-10-19,8,459,18819,0.65
2025-10-20,1,1744,85456,0.71
2025-10-20,2,861,65436,0.76
2025-10-20,3,628,35168,0.64
2025-10-20,4,239,19120,0.57
2025-10-20,5,441,23814,0.71
2025-10-20,6,467,38761,0.67
2025-10-20,7,151,7852,0.44
2025-10-20,8,360,21960,0.71
2025-10-21,1,1721,135959,0.62
2025-10-21,2,880,51040,0.86
2025-10-21,3,631,25871,0.6
2025-10-21,4,143,11011,0.58
2025-10-21,5,389,17894,0.69
2025-10-21,6,469,26733,0.61
2025-10-21,7,155,9455,0.46
2025-10-21,8,399,15960,0.55
2025-10-22,1,1824,144096,0.67
2025-10-22,2,856,59064,0.8
2025-10-22,3,593,23127,0.67
2025-10-22,4,225,14625,0.43
2025-10-22,5,497,36778,0.66
2025-10-22,6,476,20468,0.5
2025-10-22,7,196,8820,0.41
2025-10-22,8,276,14076,0.71
2025-10-23,1,1685,77510,0.85
2025-10-23,2,881,67837,0.74
2025-10-23,3,629,49691,0.64
2025-10-23,4,297,19602,0.54
2025-10-23,5,400,33200,0.68
2025-10-23,6,445,24030,0.89
2025-10-23,7,171,10260,0.51
2025-10-23,8,398,21094,0.68
2025-10-24,1,1692,111672,0.72
2025-10-24,2,897,45747,0.71
2025-10-24,3,626,50706,0.76
2025-10-24,4,94,5264,0.57
2025-10-24,5,461,40568,0.75
2025-10-24,6,289,22831,0.86
2025-10-24,7,31,1736,0.65
2025-10-24,8,388,15520,0.66
2025-10-25,1,1699,127425,0.73
2025-10-25,2,976,56608,0.71
2025-10-25,3,529,37030,0.68
2025-10-25,4,211,10761,0.39
2025-10-25,5,348,27840,0.76
2025-10-25,6,409,32311,0.61
2025-10-25,7,184,9568,0.53
2025-10-25,8,179,13962,0.58
2025-10-26,1,1635,137340,0.67
2025-10-26,2,986,40426,0.8
2025-10-26,3,573,40683,0.62
2025-10-26,4,131,9694,0.53
2025-10-26,5,405,21465,0.75
2025-10-26,6,482,25064,0.48
2025-10-26,7,38,1710,0.55
2025-10-26,8,391,25024,0.61
2025-10-27,1,1664,116480,0.75
2025-10-27,2,938,63784,0.73
2025-10-27,3,595,38080,0.64
2025-10-27,4,205,9430,0.66
2025-10-27,5,470,30080,0.66
2025-10-27,6,369,28044,0.58
2025-10-27,7,154,8932,0.58
2025-10-27,8,476,33320,0.75
